,Drug1_ID,Drug1_SMILES
4861,6512.0,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
4862,DB00351,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
4863,2877.0,CN1CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1
4864,2901.0,Cn1nc(-c2ccccc2)cc1NS(=O)(=O)O
4865,1928.0,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21
4866,7471.0,CCC=CC[C@H]1C(=O)C=C[C@H]1CCCCCCCC(=O)O
4867,283.0,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
4868,4785.0,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2
4869,9554.0,[O-]B1OB2OB([O-])OB(O1)O2
4870,8815.0,CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
4871,665.0,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1
4872,4059.0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C[C@@H]4CC[C@H]3[C@@H]1CCC2=O
4873,6072.0,Oc1ccccc1Br
4874,1671.0,CCCCCCCCCCC1=C(O)C(=O)NC1=O
4875,3914.0,Cc1cccc([C@H](C)c2c[nH]cn2)c1C
4876,2063.0,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccccc2C(=O)O)ccc1Br
4877,5761.0,O=C(O)CCCNC=C1N=C(c2ccccc2)OC1=O
4878,702.0,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O
4879,4365.0,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
4880,563.0,CC(=O)N[C@H]1[C@H](NC(=O)C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CNC(=O)C[C@H](NC2=O)C(=O)N[C@@H](Cc2c[nH]c4ccccc24)C(=O)N[C@@H](Cc2ccccc2)C(=O)N3)O[C@H](CO)[C@@H](O)[C@@H]1O
4881,6832.0,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O
4882,2914.0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
4883,32.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
4884,6537.0,O=[Se](=O)(O)O
4885,2262.0,CCOc1cc(O[C@@H]2CCOC2)c(F)c([C@@H](Nc2ccc(C(=N)N)cc2)C(=O)O)c1
4886,7310.0,CC[C@@H](C)[C@@H](N=C(O)[C@H](O)Cc1ccc(O)cc1)C(=O)N1[C@H](C(O)=NCCCCNC(=N)N)C[C@@H]2CC[C@@H](OS(=O)(=O)O)C[C@@H]21
4887,9263.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O
4888,DB06402,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O
4889,5078.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
4890,1308.0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1
4891,2320.0,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O
4892,4634.0,NC(C(=O)O)C(=O)O
4893,4144.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1
4894,8082.0,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
4895,3104.0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
4896,2923.0,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1
4897,5047.0,NC[C@@H](c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
4898,6564.0,SCc1ccccc1I
4899,6496.0,O=C(Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1)c1cccs1
4900,8309.0,N[C@@H](Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O
4901,6448.0,O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O
4902,2859.0,CN1CCN(c2ccc(-c3cnc4[nH]cc(NC(=O)c5cccnc5)c4c3)cc2)CC1
4903,DB06196,NC(N)=NCCCC(NC(=O)[C@H](N)CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21
4904,8165.0,C[C@@H](O)[C@H](N)C(O)=NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
4905,548.0,CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O
4906,8127.0,C[C@H](C[C@@H]1CCCCN1C)C[C@@H](C)c1ccccc1
4907,996.0,Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O
4908,4519.0,N=C(N)NCCS[C@@H](CC(=O)O)C(=O)O
4909,8538.0,CC(C)(C)c1snc([O-])c1C[C@H]([NH3+])C(=O)O
4910,3799.0,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1
4911,2889.0,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1
4912,1307.0,Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1
4913,1203.0,CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1
4914,7863.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
4915,1816.0,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1
4916,2781.0,Cn1cc(CCO)c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O
4917,3512.0,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
4918,3692.0,CO[C@H]1[C@H](OC(=O)c2ccc(C)[nH]2)[C@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4c[nH]c(C(=O)Nc5c(O)c6ccc(O[C@H]7OC(C)(C)[C@@H](OC)[C@H](OC(=O)c8ccc(C)[nH]8)[C@@H]7O)c(C)c6oc5=O)c4C)c(=O)oc3c2C)OC1(C)C
4919,3753.0,CSc1sc(C(=O)N2CCC3(CC2)COc2ccc(CN)cc23)c2ccccc12
4920,6043.0,O=C1N2C=C(c3ccc(O)cc3)N=C(Cc3ccccc3)C2=N[C@]1(O)Cc1ccc(O)cc1
4921,8179.0,C[C@@H](Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O
4922,8547.0,CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=N[C@H]3CC[C@H](C)CC3)cc2)C1=O
4923,8065.0,CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(OC(C)=O)ccc5c4[C@@]12CCN(C)[C@@H]3C5
4924,3296.0,COC1=CC(=O)c2c(c(COc3ccc([N+](=O)[O-])cc3)c(C)n2C)C1=O
4925,2828.0,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
4926,268.0,CC(=O)[C@@H](O)[C@H](O)COP(=O)(O)O
4927,5429.0,O=C1c2ccccc2C(=O)N1CCc1nnn[nH]1
4928,4626.0,NC(=[NH2+])c1ccc2[nH]c(-c3cc(F)ccc3[O-])nc2c1
4929,673.0,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1
4930,8385.0,CSCC[C@H](N)C(O)=NS(=O)(=O)OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CNC32)[C@H](O)[C@@H]1O
4931,3676.0,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)C[C@@H]1OC
4932,9560.0,O=C([O-])CC(=O)[O-]
4933,DB00376,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
4934,5643.0,O=C(O)c1cccc(/C=N/OCCO/N=C/c2cc(=O)[nH]c(=O)[nH]2)c1
4935,4457.0,c1cn[nH]c1
4936,347.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
4937,7591.0,Cc1cn([C@H]2C[C@H](OP(=O)(O)O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O
4938,3162.0,COc1c(C(=O)NC2CCN3CCCC2C3)ccc(N)c1Cl
4939,3653.0,CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21
4940,4501.0,N=C(N)c1ccc2[nH]c(-c3n[nH]c(-c4ccccc4)c3O)nc2c1
4941,1343.0,CC1CNCCN1S(=O)(=O)c1cccc2cnccc12
4942,8251.0,CCCCCC(=O)OC[C@H](CCP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC
4943,728.0,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
4944,511.0,CC(C)CC(=O)O
4945,191.0,CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)n3ncc(C#N)c3n2)c1
4946,9265.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12
4947,4368.0,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2
4948,4528.0,N#CCCCSC(=N)N
4949,2995.0,CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C
4950,7696.0,OC[C@H]1O[C@H](S)[C@H](O)[C@@H](O)[C@@H]1S
4951,2885.0,CN1CCN2c3ccccc3Cn3cccc3C2C1
4952,3038.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](Oc2ccccc2)C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C(C)(C)C
4953,6484.0,O=C(COP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O
4954,4761.0,Nc1cncc(Cl)n1
4955,7455.0,O=C1N2C=C(c3ccc(O)cc3)N[C@@H](Cc3ccccc3)C2=N[C@@]1(Cc1ccc2ccccc2c1)OO
4956,9621.0,[P]
4957,3635.0,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C
4958,3094.0,COC(=O)C1=CCCN(C)C1
4959,DB00424,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
4960,6724.0,CCOc1ccc(C[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O)cc1.[Gd+3]
4961,439.0,CC(C)=CCC/C(C)=C/CO
4962,5835.0,O=C(O)[C@@H]1CCCN1
4963,7885.0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
4964,2985.0,CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1
4965,9567.0,O=P([O-])([O-])CS
4966,1599.0,CCCCC1(CC)C(=O)NC(=O)NC1=O
4967,5974.0,O=C1CCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1
4968,109.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H](C#CC#CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
4969,2373.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3
4970,5648.0,O=C(O)c1ccccc1C(=O)O
4971,8388.0,NC1C=CC(CC[C@H](N)C(=O)O)C=C1
4972,7586.0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
4973,DB00485,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
4974,3334.0,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC[C@H](OC(N)=O)c2ccc(F)cc2)CC1
4975,646.0,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
4976,3082.0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
4977,DB00980,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
4978,8612.0,O=C1N=C(S)S[C@@H]1Cc1ccc(C(F)(F)F)cc1
4979,2224.0,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1
4980,6840.0,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12
4981,1589.0,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
4982,4636.0,NC(CC1C/C(=N\C2CC2c2ccccc2)C(O)=CC1=O)C(=O)O
4983,8921.0,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
4984,8534.0,O=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)[C@@H](S)Cc1ccccc1
4985,64.0,c1ccc(C[C@H]2CN(c3cc(-c4ccncc4)c(-c4ccc5ccccc5c4)nn3)CCN2)cc1
4986,3350.0,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)cc1CC=C(C)C
4987,4517.0,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1
4988,3416.0,COc1ccc(C(=O)N2CCCC2=O)cc1
4989,3679.0,CC[C@@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O
4990,7289.0,CC1=C(C(=O)O)N[C@@H]([C@@H](C=O)NC(=O)Cc2cccs2)SC1
4991,4856.0,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1
4992,10.0,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12
4993,1471.0,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)O)C(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C
4994,4157.0,C/C=C/C[C@H](C(C)=O)n1cc([C@@](C)(NC(=O)c2ccccc2)C(C)C)nn1
4995,6194.0,OCCOCCOCCOCCOCCOCCOCCS
4996,5238.0,N[C@@H](Cn1cc(I)c(=O)[nH]c1=O)C(=O)O
4997,5552.0,C=C(CC(NC(=O)c1ccc(CCc2ccc3[nH]c(=N)[nH]c(=N)c3c2)cc1)C(=O)O)C(=O)O
4998,9440.0,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+]
4999,DB00229,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1
5000,4619.0,NC(=[NH2+])c1cc2ccccc2s1
5001,4862.0,Nc1nc2c(ncn2CCCCC(F)(F)P(=O)(O)O)c(=O)[nH]1
5002,6059.0,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
5003,1266.0,Cc1nc2cc3nc(N)[nH]c(=O)c3cc2[nH]1
5004,4983.0,NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1
5005,6368.0,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
5006,5657.0,O=C(O)c1ccc[nH]1
5007,7907.0,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
5008,1822.0,CCCCC[C@H](C)NC=O
5009,5839.0,O=C(O)[C@]1(O)C=Cc2ccccc2O1
5010,4950.0,NCc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1
5011,2264.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
5012,DB09285,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
5013,3720.0,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
5014,429.0,CC(C)=CCC/C(C)=C/CC/C(=C/CO[P@@](=O)(O)OP(=O)(O)O)C(F)(F)F
5015,1702.0,CCCCCCCCCCCCCCCC(=O)SCCNC(C)=O
5016,8083.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
5017,6024.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
5018,8152.0,COc1ccc(S(=O)(=O)N[C@H](C)C(=O)O)cc1
5019,8658.0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCC2)cc1
5020,9453.0,[Li+]
5021,3470.0,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
5022,1853.0,CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)ncnc21
5023,1058.0,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F
5024,7576.0,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCO[C@H]2COC1=NS(=O)(=O)c2ccccc21
5025,6550.0,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O
5026,7974.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](O)(=S)O[C@H]2[C@H]1O
5027,7856.0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
5028,6370.0,O=P(O)(O)CP(=O)(O)O
5029,7374.0,C[C@@](CO)(OP(=O)(O)O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=N)nc2O)[C@H](O)[C@@H]1O
5030,5278.0,N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O
5031,2154.0,CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)c1ccc(-c2nc(N)sc2C(=O)C(C)(C)C)o1
5032,5121.0,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1
5033,6800.0,CN(C)C[C@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1
5034,3151.0,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1
5035,6168.0,OCCN(CCO)CCO
5036,5930.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
5037,4909.0,Nc1ncnc2c1ncn2[C@@H]1C=C[C@H](O)[C@H]1O
5038,4537.0,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N
5039,2018.0,CCN(CC)c1cc(C)nc2ncnn12
5040,4734.0,Nc1ccc(N)cc1
5041,8595.0,CC(=O)N1N=C(c2ccccc2Cl)C[C@H]1c1cccc(O)c1
5042,4254.0,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
5043,5938.0,Oc1cccc(-c2ccccc2)c1O
5044,2507.0,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
5045,2366.0,CC[C@@H]1SC2(CCN(C)CC2)NC1=O
5046,4722.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
5047,8007.0,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
5048,4446.0,N.O=C(O)CC(O)(CC(=O)O)C(=O)O.[Fe+3]
5049,2534.0,CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](O)[C@@H](NC(C)=O)[C@H](O[C@@H]3[C@@H](CO)[C@@H]4OC(N(C)C)=N[C@@H]4[C@H]3O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@H]1O
5050,DB06699,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
5051,4088.0,C[N+](C)([11CH3])CCO
5052,9308.0,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
5053,9579.0,[OH-]
5054,4275.0,O=C(CCCl)NCc1ccccc1
5055,2626.0,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
5056,5683.0,O=C(O)CC(CC(=O)O)C(=O)O
5057,9357.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C
5058,5098.0,NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cccc2F)cc1
5059,6267.0,O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
5060,3079.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1
5061,187.0,CC(=O)Nc1ccc(OC(=O)CCCO[N+](=O)[O-])cc1
5062,6962.0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)C(=O)O)c1O
5063,8961.0,N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C[C@H]1C(=O)N1CCCC1
5064,8758.0,OC[C@H]1O[C@@H](N2CNc3c(O)ncnc32)[C@H](O)[C@@H]1O
5065,8366.0,N[C@H](C=CS(=O)(=O)c1ccccc1)CCc1ccccc1
5066,5470.0,O=C=O
5067,9436.0,CC(=O)[O-].[K+]
5068,9135.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCC/N=C/N)C[C@H]12
5069,203.0,CC(=O)NCCOC(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1
5070,4706.0,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
5071,6300.0,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]1
5072,9608.0,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F
5073,4232.0,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1
5074,5071.0,NOCC(=O)O
5075,771.0,CC(N)=O
5076,8146.0,C[C@@H](NC(=O)c1ccccc1)C(=O)O
5077,7338.0,N[C@@H](COP(=O)(O)OC[C@H](O)CO)C(=O)O
5078,3088.0,COC(=O)c1cc(NC(=O)c2cccc(O)c2C)c2cc(C(=N)N)ccc2c1
5079,9197.0,CCCCCCCC/N=C1\SC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)N12
